Date,Open,High,Low,Close,Adj Close,Volume
2020-11-18,37372.378906,37519.289063,37003.531250,37004.921875,37004.921875,0
2020-11-19,37004.921875,37240.320313,36811.351563,37219.050781,37219.050781,0
2020-11-20,37219.050781,37219.050781,37022.988281,37023.179688,37023.179688,0
2020-11-23,37023.179688,37420.511719,37023.179688,37319.800781,37319.800781,0
2020-11-24,37319.800781,37957.171875,37319.800781,37899.789063,37899.789063,0
2020-11-25,37899.789063,37958.250000,37714.871094,37910.781250,37910.781250,0
2020-11-27,37910.781250,38106.378906,37910.781250,38057.371094,38057.371094,0
2020-11-30,38057.371094,38057.371094,37516.941406,37839.648438,37839.648438,0
2020-12-01,37839.648438,38350.511719,37839.648438,38194.289063,38194.289063,0
2020-12-02,38194.289063,38239.828125,37919.289063,38224.539063,38224.539063,0
2020-12-03,38224.539063,38461.691406,38223.199219,38305.511719,38305.511719,0
2020-12-04,38305.511719,38704.218750,38304.230469,38704.218750,38704.218750,0
2020-12-07,38704.218750,38736.941406,38568.289063,38692.929688,38692.929688,0
2020-12-08,38692.929688,38925.351563,38564.878906,38864.230469,38864.230469,0
2020-12-09,38864.230469,38979.679688,38306.148438,38473.761719,38473.761719,0
2020-12-10,38473.761719,38615.000000,38165.570313,38552.339844,38552.339844,0
2020-12-11,38552.339844,38552.339844,38147.500000,38481.000000,38481.000000,0
2020-12-14,38481.000000,38861.089844,38355.730469,38364.648438,38364.648438,0
2020-12-15,38364.648438,38868.101563,38364.648438,38866.921875,38866.921875,0
2020-12-16,38866.921875,39012.640625,38795.148438,38913.000000,38913.000000,0
2020-12-17,38913.000000,39220.640625,38913.000000,39220.578125,39220.578125,0
2020-12-18,39220.578125,39292.128906,38862.781250,39130.648438,39130.648438,0
